price,country,rating,reviews,Region,skills_list,level,categories,skills_list_standardization,Extracted_Skills_from_description_list
25,Ukraine,5.0,6,Europe,['PHPHTMLWordPressPythonHTML5'],3,['Programming'],"['Word', 'Press', 'Python']","[' Web', ' projects', ' skills', ' custom', ' development', ' React', ' web', ' project', ' expertise', ' Website', ' mobile', ' Digital', ' clients', ' help', 'applications', ' Google', ' App', ' design', ' Management', ' management', ' Development', ' Project', ' WordPress']"
15,Pakistan,5.0,4,Asia,"['Data', 'ProcessingeCommerceDrupalExcelFacebook', 'Marketing']",0,['Finance'],"['Data', 'Processinge', 'Commerce', 'Drupal', 'Excel', 'Facebook', 'Marketing']","[' clients', ' solutions', ' expertise', ' creating', ' skills', ' WordPress', ' work', ' client', ' website', ' experience', 'years', ' development', ' applications', ' PHP', ' user', ' web', ' professional', ' project']"
10,India,5.0,87,Asia,['Android'],0,['Other'],['Android'],"[' Working', ' work', ' software', ' experience', 'years', ' development', ' working']"
25,India,5.0,11,Asia,"['DockerKubernetesMicrosoft', 'AzureSoftware', 'DevelopmentLinux']",2,['Programming'],"['Docker', 'Kubernetes', 'Microsoft', 'Azure', 'Software', 'Development', 'Linux']","[' Development', ' Experience', ' using', 'Working']"
20,Indonesia,5.0,11,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorPhotoshopIllustration']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Photoshop', 'Illustration']","[' help', 'graphic', ' project']"
35,Pakistan,5.0,28,Asia,"['Network', 'AdministrationLinuxSystem', 'AdminPHPDevOps']",3,['Other'],"['Network', 'Administration', 'Linux', 'System', 'Admin', 'Dev', 'Ops']","['software', ' website']"
30,United States,5.0,6,North America,"['JavaScriptC++', 'ProgrammingRustCSSHTML']",3,['Programming'],"['Java', 'Script', 'Programming', 'Rust']","['web', ' applications', ' developer']"
10,Bangladesh,5.0,4,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopPhotoshop', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Photoshop', 'Design']","[' clients', ' skills', ' graphic', ' experience', 'years']"
10,India,5.0,14,Asia,"['Mobile', 'App', 'DevelopmentFlutterDartCSSHTML']",3,['Other'],"['Mobile', 'App', 'Development', 'Flutter', 'Dart']","[' Web', ' web', ' graphic', ' Design', ' software', ' years', ' Services', ' App', ' design', ' Adobe', 'Software', ' React', ' Management', ' Mobile', ' Project', ' project']"
10,Nigeria,5.0,5,Other,"['Graphic', 'DesignIllustratorLogo', 'DesignIcon', 'DesignCard', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Icon', 'Design', 'Card', 'Design']","[' logo', ' clients', ' quality', ' digital', ' expertise', ' creating', ' skills', ' help', ' work', ' Using', ' designs', ' experience', ' design', ' working', ' user', 'skills', ' professional', ' project']"
15,India,5.0,24,Asia,"['LinuxSystem', 'AdminPHPWeb', 'HostingUbuntu']",2,['Web Development'],"['Linux', 'System', 'Admin', 'Web', 'Hosting', 'Ubuntu']","[' management', ' services', 'help', ' experience', ' Website', ' years', ' web', ' Project']"
6,Pakistan,4.0,8,Asia,"['Article', 'WritingExcelContent', 'WritingTechnical', 'WritingResearch']",0,"['Content Writing', 'Finance']","['Article', 'Writing', 'Excel', 'Content', 'Writing', 'Technical', 'Writing', 'Research']","['SEO', ' clients', ' content', ' services', ' quality', ' expertise', ' work', ' time', ' professional']"
10,Bangladesh,5.0,5,Asia,"['WordPresscPaneleCommerceShopifyWeb', 'Design']",2,"['Graphic Design', 'Web Development']","['Word', 'Pressc', 'Panele', 'Commerce', 'Shopify', 'Web', 'Design']","[' Web', ' Digital', ' SEO', ' projects', ' services', 'professional', ' Professional', ' expert', ' Design', ' website', ' design', ' Website', ' development']"
30,Malaysia,5.0,4,Asia,['PythonHTMLJavaScriptNode.jsPHP'],2,['Programming'],"['Python', 'Java', 'Script', 'Node', 'js']","[' Web', 'mobile', ' Development', ' experience', ' React', ' web', ' mobile']"
3,Philippines,5.0,10,Asia,"['Filipino', 'TranslatorData', 'ScrapingeCommerceEmail', 'HandlingGoogle', 'Spreadsheets']",0,['Translation'],"['Filipino', 'Translator', 'Data', 'Scrapinge', 'Commerce', 'Email', 'Handling', 'Google', 'Spreadsheets']","[' Web', 'Expert', ' Data', ' work', ' Google', ' professional', ' Management', ' WordPress']"
10,Bangladesh,4.0,6,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustratorBusiness', 'Card', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustrator', 'Business', 'Card', 'Design']","[' Logo', ' clients', ' projects', ' Business', ' skills', ' help', ' work', ' Design', ' designs', ' design', ' years', ' working', 'graphic', ' designer', ' business']"
15,Pakistan,5.0,39,Asia,"['Graphic', 'DesignPhotoshopIllustratorPhotoshop', 'DesigneBooks']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Illustrator', 'Photoshop', 'Designe', 'Books']","[' WORKING', ' work', ' CLIENT', 'EXPERIENCE']"
35,Brazil,5.0,10,South America,"['3D', 'Animation3D', 'Modelling3ds', 'MaxAnimationAndroid']",0,['Other'],"['Animation', 'Modelling', 'ds', 'Max', 'Animation', 'Android']","[' Development', 'Professional', ' development', ' creating', ' experience', ' social', ' design', ' years']"
20,India,5.0,103,Asia,"['.NETC#', 'ProgrammingMVCSQLSoftware', 'Architecture']",2,['Programming'],"['Programming', 'Software', 'Architecture']","[' Web', ' development', ' clients', ' Project', ' solutions', ' Custom', ' software', ' years', ' Services', ' experience', 'Software', ' applications', ' web', ' mobile', ' project']"
10,India,5.0,4,Asia,"['Graphic', 'DesignLogo', 'Design3D', 'Modelling3D', 'Rendering3D', 'Architecture']",0,"['Graphic Design', 'Programming']","['Graphic', 'Design', 'Logo', 'Design', 'Modelling', 'Rendering', 'Architecture']","[' client', ' work', 'experience']"
10,Indonesia,5.0,6,Asia,"['Graphic', 'DesignLogo', 'DesignBrochure', 'DesignCorporate', 'Identity']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Brochure', 'Design', 'Corporate', 'Identity']","[' Logo', ' Social', ' Design', ' experience', 'years', ' design']"
10,Bangladesh,5.0,5,Asia,"['WordPresscPaneleCommerceShopifyWeb', 'Design']",2,"['Graphic Design', 'Web Development']","['Word', 'Pressc', 'Panele', 'Commerce', 'Shopify', 'Web', 'Design']","[' Web', ' Digital', ' SEO', ' projects', ' services', 'professional', ' Professional', ' expert', ' Design', ' website', ' design', ' Website', ' development']"
30,Malaysia,5.0,4,Asia,['PythonHTMLJavaScriptNode.jsPHP'],2,['Programming'],"['Python', 'Java', 'Script', 'Node', 'js']","[' Web', 'mobile', ' Development', ' experience', ' React', ' web', ' mobile']"
3,Philippines,5.0,10,Asia,"['Filipino', 'TranslatorData', 'ScrapingeCommerceEmail', 'HandlingGoogle', 'Spreadsheets']",0,['Translation'],"['Filipino', 'Translator', 'Data', 'Scrapinge', 'Commerce', 'Email', 'Handling', 'Google', 'Spreadsheets']","[' Web', 'Expert', ' Data', ' work', ' Google', ' professional', ' Management', ' WordPress']"
10,Bangladesh,4.0,6,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustratorBusiness', 'Card', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustrator', 'Business', 'Card', 'Design']","[' Logo', ' clients', ' projects', ' Business', ' skills', ' help', ' work', ' Design', ' designs', ' design', ' years', ' working', 'graphic', ' designer', ' business']"
15,Pakistan,5.0,39,Asia,"['Graphic', 'DesignPhotoshopIllustratorPhotoshop', 'DesigneBooks']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Illustrator', 'Photoshop', 'Designe', 'Books']","[' WORKING', ' work', ' CLIENT', 'EXPERIENCE']"
35,Brazil,5.0,10,South America,"['3D', 'Animation3D', 'Modelling3ds', 'MaxAnimationAndroid']",0,['Other'],"['Animation', 'Modelling', 'ds', 'Max', 'Animation', 'Android']","[' Development', 'Professional', ' development', ' creating', ' experience', ' social', ' design', ' years']"
20,India,5.0,103,Asia,"['.NETC#', 'ProgrammingMVCSQLSoftware', 'Architecture']",2,['Programming'],"['Programming', 'Software', 'Architecture']","[' Web', ' development', ' clients', ' Project', ' solutions', ' Custom', ' software', ' years', ' Services', ' experience', 'Software', ' applications', ' web', ' mobile', ' project']"
10,India,5.0,4,Asia,"['Graphic', 'DesignLogo', 'Design3D', 'Modelling3D', 'Rendering3D', 'Architecture']",0,"['Graphic Design', 'Programming']","['Graphic', 'Design', 'Logo', 'Design', 'Modelling', 'Rendering', 'Architecture']","[' client', ' work', 'experience']"
10,Indonesia,5.0,6,Asia,"['Graphic', 'DesignLogo', 'DesignBrochure', 'DesignCorporate', 'Identity']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Brochure', 'Design', 'Corporate', 'Identity']","[' Logo', ' Social', ' Design', ' experience', 'years', ' design']"
10,India,5.0,11,Asia,"['Graphic', 'DesignPhotoshopT-ShirtsLogo', 'DesignArticle', 'Writing']",2,"['Content Writing', 'Graphic Design']","['Graphic', 'Design', 'Photoshop', 'Shirts', 'Logo', 'Design', 'Article', 'Writing']","['Graphic', ' creating', ' solutions', ' Data', ' skills', ' high', ' Design', ' designs', ' Graphic', ' social', ' experience', ' years', ' Content']"
20,Germany,5.0,4,Europe,"['Chemical', 'EngineeringMathematicsEngineeringEngineering', 'Mathematics']",3,['Other'],"['Chemical', 'Engineering', 'Mathematics', 'Engineering', 'Engineering', 'Mathematics']","[' years', 'experience', ' project']"
25,Indonesia,5.0,15,Asia,"['3D', 'Rendering3D', 'ModellingAutoCADInterior', 'DesignSketchUp']",0,['Graphic Design'],"['Rendering', 'Modelling', 'Auto', 'Interior', 'Design', 'Sketch', 'Up']","['designer', ' creating', ' expertise', ' skills', ' experience']"
10,Bangladesh,5.0,53,Asia,"['Logo', 'DesignPhotoshopGraphic', 'DesignIllustratorIllustration']",0,['Graphic Design'],"['Logo', 'Design', 'Photoshop', 'Graphic', 'Design', 'Illustrator', 'Illustration']","[' logo', ' quality', ' social', ' Adobe', ' working', 'graphic', ' business']"
30,Bangladesh,5.0,5,Asia,"['Logo', 'Design']",0,['Graphic Design'],"['Logo', 'Design']","[' logo', ' Logo', ' quality', ' services', ' Business', ' help', ' graphic', ' Design', ' design', 'graphic']"
30,Indonesia,5.0,18,Asia,"['ArduinoElectronicsMicrocontrollerC', 'ProgrammingSerial', 'Peripheral', 'Interface (SPI)']",2,['Other'],"['Arduino', 'Electronics', 'Microcontroller', 'Programming', 'Serial', 'Peripheral', 'Interface']","['Professional', ' Data', ' software', ' experience', ' custom', ' years']"
15,India,5.0,530,Asia,"['PHPHTMLWordPressGraphic', 'DesigneCommerce']",0,['Graphic Design'],"['Word', 'Press', 'Graphic', 'Designe', 'Commerce']","[' quality', ' services', ' working', ' work', ' graphic', ' PROJECT', ' high', ' software', ' time', ' Website', ' development', ' web', 'website']"
10,India,5.0,7,Asia,"['PHPWebsite', 'DesignAndroidDjangoMySQL']",0,"['Graphic Design', 'Web Development']","['Website', 'Design', 'Android', 'Django', 'My']","[' development', ' developer', 'work', ' JS', ' work', ' WORKING', ' Experience', ' React', ' experience', ' App', ' Website', ' years', ' design', ' working', ' Mobile', ' client']"
15,India,5.0,4,Asia,"['After', 'EffectsVideo', 'EditingMotion', 'GraphicsPhotoshopVideography']",0,['Graphic Design'],"['After', 'Effects', 'Video', 'Editing', 'Motion', 'Graphics', 'Photoshop', 'Videography']","[' content', ' creating', ' work', 'experience', ' professional', ' project']"
10,Bangladesh,5.0,4,Asia,"['PhotoshopLogo', 'DesignIllustratorStationery', 'Design']",0,['Graphic Design'],"['Photoshop', 'Logo', 'Design', 'Illustrator', 'Stationery', 'Design']","[' Logo', ' expertise', ' Business', ' using', 'time', ' graphic', ' work', ' Design', ' designs', ' time', ' Adobe', ' design', ' designer', ' professional']"
40,Morocco,5.0,7,Middle East & North Africa,"['Graphic', 'DesignPhotoshopIllustratorLogo', 'Design3D', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Photoshop', 'Illustrator', 'Logo', 'Design', 'Design']","[' experience', ' Adobe', ' years', 'graphic', ' designer']"
5,India,5.0,4,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustratorPhotoshop', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustrator', 'Photoshop', 'Design']","['designer', ' quality', ' Designer', ' work', ' Graphic', ' time', ' experience', ' Adobe', ' working', ' project']"
30,Uzbekistan,5.0,6,Asia,"['JavaArtificial', 'IntelligencePythonTelegram', 'APITelegram', 'Moderation']",0,['Programming'],"['Java', 'Artificial', 'Intelligence', 'Python', 'Telegram', 'Telegram', 'Moderation']","[' projects', 'software', ' digital']"
5,Indonesia,5.0,4,Asia,"['Data', 'EntryExcelData', 'ProcessingAmazonBusiness', 'Development']",2,['Finance'],"['Data', 'Entry', 'Excel', 'Data', 'Processing', 'Amazon', 'Business', 'Development']","[' projects', 'Social', ' experience', ' social', ' client', ' project', ' data', ' using', ' time', ' Adobe', ' years', ' clients', ' Google', ' Social', ' Design', ' adobe', ' Work', ' Management', ' Marketing', ' content', ' Skills', ' Expertise', ' Project', ' business']"
10,India,5.0,4,Asia,"['Website', 'DesignShopifyJavaScriptWordPressArtificial', 'Intelligence']",2,"['Graphic Design', 'Programming', 'Web Development']","['Website', 'Design', 'Shopify', 'Java', 'Script', 'Word', 'Press', 'Artificial', 'Intelligence']","[' development', 'Expert', ' quality', ' work', ' software', ' experience', ' years', ' React', ' PHP', ' web']"
50,Slovakia,5.0,5,Europe,"['Graphic', 'DesignWebsite', 'DesignUser', 'Interface /', 'IAApp', 'DesignPhotoshop']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'User', 'Interface', 'App', 'Design', 'Photoshop']","['designer', ' development', ' clients', ' Web', ' User', ' Design', ' Wordpress', ' experience', ' design', ' App', ' years', ' Adobe', ' Mobile', ' designer', ' mobile', ' project']"
3,Pakistan,5.0,5,Asia,"['Graphic', 'DesignWebsite', 'DesignBanner', 'DesignCustomer', 'Service']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Banner', 'Design', 'Customer', 'Service']","[' creating', ' digital', ' expertise', ' Design', 'Designer', ' designs', ' experience', ' Adobe', ' user', ' designer', ' business', ' project']"
10,Pakistan,5.0,4,Asia,"['Graphic', 'DesignPhotoshopWebsite', 'DesignAnimation3D', 'Animation']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Photoshop', 'Website', 'Design', 'Animation', 'Animation']","[' logo', ' clients', ' SEO', ' content', ' expertise', ' solutions', ' graphic', 'digital', ' design', ' project']"
10,India,5.0,4,Asia,"['Graphic', 'DesignWebsite', 'DesignDigital', 'Product', 'DesignProduct', 'Design']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Digital', 'Product', 'Design', 'Product', 'Design']","['designer', ' creating', ' work', ' Design', ' software', ' experience', ' design', ' Adobe', ' user', ' designer']"
10,Pakistan,5.0,6,Asia,"['PHPWebsite', 'DesignMySQLHTMLCakePHP']",3,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My', 'Cake']","[' Web', ' business', ' solutions', 'Years', ' expertise', ' Solutions', ' help', ' WordPress', ' digital', ' Social', ' experience', ' development', ' web', ' professional', ' project']"
13,India,5.0,88,Asia,"['WordPressHTMLHTML5Frontend', 'DevelopmentBlog', 'Install']",0,['Content Writing'],"['Word', 'Press', 'Frontend', 'Development', 'Blog', 'Install']","[' Web', ' WORDPRESS', ' SEO', ' work', ' DEVELOPMENT', ' wordpress', 'Web', ' years', ' EXPERT', ' Client', ' experience', ' development', ' PHP', ' WordPress', ' Expert']"
5,Indonesia,5.0,4,Asia,"['Data', 'EntryExcelData', 'ProcessingAmazonBusiness', 'Development']",2,['Finance'],"['Data', 'Entry', 'Excel', 'Data', 'Processing', 'Amazon', 'Business', 'Development']","[' projects', 'Social', ' experience', ' social', ' client', ' project', ' data', ' using', ' time', ' Adobe', ' years', ' clients', ' Google', ' Social', ' Design', ' adobe', ' Work', ' Management', ' Marketing', ' content', ' Skills', ' Expertise', ' Project', ' business']"
10,India,5.0,4,Asia,"['Website', 'DesignShopifyJavaScriptWordPressArtificial', 'Intelligence']",2,"['Graphic Design', 'Programming', 'Web Development']","['Website', 'Design', 'Shopify', 'Java', 'Script', 'Word', 'Press', 'Artificial', 'Intelligence']","[' development', 'Expert', ' quality', ' work', ' software', ' experience', ' years', ' React', ' PHP', ' web']"
50,Slovakia,5.0,5,Europe,"['Graphic', 'DesignWebsite', 'DesignUser', 'Interface /', 'IAApp', 'DesignPhotoshop']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'User', 'Interface', 'App', 'Design', 'Photoshop']","['designer', ' development', ' clients', ' Web', ' User', ' Design', ' Wordpress', ' experience', ' design', ' App', ' years', ' Adobe', ' Mobile', ' designer', ' mobile', ' project']"
3,Pakistan,5.0,5,Asia,"['Graphic', 'DesignWebsite', 'DesignBanner', 'DesignCustomer', 'Service']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Banner', 'Design', 'Customer', 'Service']","[' creating', ' digital', ' expertise', ' Design', 'Designer', ' designs', ' experience', ' Adobe', ' user', ' designer', ' business', ' project']"
10,Pakistan,5.0,4,Asia,"['Graphic', 'DesignPhotoshopWebsite', 'DesignAnimation3D', 'Animation']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Photoshop', 'Website', 'Design', 'Animation', 'Animation']","[' logo', ' clients', ' SEO', ' content', ' expertise', ' solutions', ' graphic', 'digital', ' design', ' project']"
10,India,5.0,4,Asia,"['Graphic', 'DesignWebsite', 'DesignDigital', 'Product', 'DesignProduct', 'Design']",0,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Digital', 'Product', 'Design', 'Product', 'Design']","['designer', ' creating', ' work', ' Design', ' software', ' experience', ' design', ' Adobe', ' user', ' designer']"
10,Pakistan,5.0,6,Asia,"['PHPWebsite', 'DesignMySQLHTMLCakePHP']",3,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My', 'Cake']","[' Web', ' business', ' solutions', 'Years', ' expertise', ' Solutions', ' help', ' WordPress', ' digital', ' Social', ' experience', ' development', ' web', ' professional', ' project']"
13,India,5.0,88,Asia,"['WordPressHTMLHTML5Frontend', 'DevelopmentBlog', 'Install']",0,['Content Writing'],"['Word', 'Press', 'Frontend', 'Development', 'Blog', 'Install']","[' Web', ' WORDPRESS', ' SEO', ' work', ' DEVELOPMENT', ' wordpress', 'Web', ' years', ' EXPERT', ' Client', ' experience', ' development', ' PHP', ' WordPress', ' Expert']"
3,Indonesia,5.0,4,Asia,"['Data', 'EntryExcelTypingEnglish (US)', 'TranslatorIndonesian', 'Translator']",2,"['Translation', 'Finance']","['Data', 'Entry', 'Excel', 'Typing', 'English', 'Translator', 'Indonesian', 'Translator']","[' Data', 'help', ' Google']"
20,India,5.0,7,Asia,"['Graphic', 'DesignWebsite', 'DesignPhotoshopIllustratorFlyer', 'Design']",3,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Photoshop', 'Illustrator', 'Flyer', 'Design']","[' Web', ' Development', ' Designer', ' using', ' work', ' graphic', 'Project', ' Design', ' Graphic', ' Experience', ' client', ' design', ' designer', ' professional']"
10,Pakistan,5.0,6,Asia,"['PHPWebsite', 'DesignMySQLHTMLCakePHP']",3,"['Graphic Design', 'Web Development']","['Website', 'Design', 'My', 'Cake']","[' Web', ' business', ' solutions', 'Years', ' expertise', ' Solutions', ' help', ' WordPress', ' digital', ' Social', ' experience', ' development', ' web', ' professional', ' project']"
13,India,5.0,88,Asia,"['WordPressHTMLHTML5Frontend', 'DevelopmentBlog', 'Install']",0,['Content Writing'],"['Word', 'Press', 'Frontend', 'Development', 'Blog', 'Install']","[' Web', ' WORDPRESS', ' SEO', ' work', ' DEVELOPMENT', ' wordpress', 'Web', ' years', ' EXPERT', ' Client', ' experience', ' development', ' PHP', ' WordPress', ' Expert']"
3,Indonesia,5.0,4,Asia,"['Data', 'EntryExcelTypingEnglish (US)', 'TranslatorIndonesian', 'Translator']",2,"['Translation', 'Finance']","['Data', 'Entry', 'Excel', 'Typing', 'English', 'Translator', 'Indonesian', 'Translator']","[' Data', 'help', ' Google']"
20,India,5.0,7,Asia,"['Graphic', 'DesignWebsite', 'DesignPhotoshopIllustratorFlyer', 'Design']",3,"['Graphic Design', 'Web Development']","['Graphic', 'Design', 'Website', 'Design', 'Photoshop', 'Illustrator', 'Flyer', 'Design']","[' Web', ' Development', ' Designer', ' using', ' work', ' graphic', 'Project', ' Design', ' Graphic', ' Experience', ' client', ' design', ' designer', ' professional']"
10,Bangladesh,4.0,4,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopPhotoshop', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Photoshop', 'Design']","['expert', ' logo', ' clients', ' Logo', ' Digital', ' solutions', ' expertise', ' skills', ' graphic', ' Design', ' Social', ' design', ' Website', ' designer']"
20,Indonesia,5.0,29,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorPhotoshopPhotoshop', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Photoshop', 'Photoshop', 'Design']","['Graphic', ' digital', ' graphic', ' LOGO', ' experience', ' designer']"
15,Bangladesh,5.0,17,Asia,"['Logo', 'DesignGraphic', 'DesignPhotoshopIllustratorBanner', 'Design']",0,['Graphic Design'],"['Logo', 'Design', 'Graphic', 'Design', 'Photoshop', 'Illustrator', 'Banner', 'Design']","[' Logo', ' Designer', 'User', ' expert', ' experience', ' design', ' years']"
10,India,5.0,4,Asia,"['FlutterMobile', 'App', 'DevelopmentAndroid', 'App', 'DevelopmentDart']",3,['Other'],"['Flutter', 'Mobile', 'App', 'Development', 'Android', 'App', 'Development', 'Dart']","['expert', ' developer', ' quality', ' app', ' using', ' work', ' Professional', ' designs', ' experience', ' custom', ' development', ' Expertise', ' user', ' mobile', ' project']"
5,India,5.0,4,Asia,"['Link', 'BuildingSEOWordPressClassifieds', 'PostingDigital', 'Marketing']",0,['Other'],"['Link', 'Building', 'Word', 'Press', 'Classifieds', 'Posting', 'Digital', 'Marketing']","['SEO', ' content', ' digital', ' SEO', ' expertise', ' help', ' expert', ' experience', ' years', ' marketing']"
15,Bangladesh,5.0,4,Asia,"['PDFPowerpointVideo', 'EditingCopy', 'TypingData', 'Entry']",0,['Other'],"['Powerpoint', 'Video', 'Editing', 'Copy', 'Typing', 'Data', 'Entry']","[' Web', ' Data', ' skills', ' experience', ' designer', ' web', ' Expert', ' digital', ' website', ' Quality', ' help', ' graphic', ' Design', ' design', ' working', 'website', ' professional', ' Client', ' business']"
15,India,5.0,4,Asia,['PHPMySQLYiiYii2CakePHP'],0,['Other'],"['My', 'Yii', 'Yii', 'Cake']","[' work', ' Skills', ' experience', 'years', ' PHP', ' project']"
35,Cambodia,5.0,16,Asia,"['Asterisk', 'PBXLinuxPHPSoftware', 'ArchitectureSystem', 'Admin']",0,['Programming'],"['Asterisk', 'Linux', 'Software', 'Architecture', 'System', 'Admin']","[' Digital', ' experience', ' client', 'years']"
50,Bangladesh,5.0,13,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustrationBanner', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustration', 'Banner', 'Design']","[' expert', 'professional', ' designer']"
10,India,5.0,4,Asia,"['LaravelPHPPythonHTMLAPI', 'Integration']",4,['Programming'],"['Laravel', 'Python', 'Integration']","[' solutions', ' projects', ' skills', ' work', ' time', ' project', ' web', 'expertise']"
10,Pakistan,5.0,4,Asia,"['Graphic', 'DesignLogo', 'DesignIllustratorPhotoshopAnimation']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Illustrator', 'Photoshop', 'Animation']","[' Logo', 'Graphic', ' Design', ' Graphic', ' Client', ' Expertise']"
15,Bangladesh,5.0,4,Asia,"['Graphic', 'DesignIllustratorLogo', 'DesignPhotoshopIllustration']",0,['Graphic Design'],"['Graphic', 'Design', 'Illustrator', 'Logo', 'Design', 'Photoshop', 'Illustration']","[' clients', ' quality', 'professional', ' Professional', ' high', ' time', ' design', ' years', ' designer', ' professional']"
20,Pakistan,5.0,32,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustratorPackaging', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustrator', 'Packaging', 'Design']","[' logo', ' Logo', ' Web', ' Business', ' DESIGN', ' using', ' work', 'Adobe', ' Design', ' App', ' experience', ' Website', ' years', ' design', ' QUALITY', ' business', ' WORK']"
15,India,5.0,26,Asia,"['.NETASP.NETC#', 'ProgrammingSQLSoftware', 'Architecture']",0,['Programming'],"['Programming', 'Software', 'Architecture']","[' Web', ' Development', ' expertise', ' Design', ' software', ' time', ' experience', 'years', ' design', ' development', ' App', ' Mobile', ' user']"
5,Pakistan,5.0,5,Asia,"['PrestashopShopifyHTMLPayPal', 'APIStripe']",0,['Other'],"['Prestashop', 'Shopify', 'Pay', 'Pal', 'Stripe']","['Custom', ' work', ' Social', ' Google']"
10,Bangladesh,5.0,5,Asia,"['Logo', 'DesignAdobe', 'PhotoshopAndroid', 'UI', 'DesignFlyer', 'DesignLabel', 'Design']",0,['Graphic Design'],"['Logo', 'Design', 'Adobe', 'Photoshop', 'Android', 'Design', 'Flyer', 'Design', 'Label', 'Design']","[' Logo', 'logo', ' design']"
10,Ukraine,5.0,178,Europe,"['Russian', 'TranslatorUkrainian', 'Translator']",0,['Translation'],"['Russian', 'Translator', 'Ukrainian', 'Translator']","['mobile', ' applications']"
12,India,5.0,5,Asia,"['HTMLWebsite', 'DesigneCommerceShopifyPHP']",0,['Web Development'],"['Website', 'Designe', 'Commerce', 'Shopify']","[' quality', ' projects', ' Custom', ' skills', ' experience', ' development', ' Creating', ' solutions', ' expertise', ' work', ' expert', ' designs', ' Adobe', ' years', ' help', ' Design', ' working', 'WordPress', ' creating', ' Expertise', ' WordPress']"
15,India,5.0,4,Asia,['PHPMySQLYiiYii2CakePHP'],0,['Other'],"['My', 'Yii', 'Yii', 'Cake']","[' work', ' Skills', ' experience', 'years', ' PHP', ' project']"
35,Cambodia,5.0,16,Asia,"['Asterisk', 'PBXLinuxPHPSoftware', 'ArchitectureSystem', 'Admin']",0,['Programming'],"['Asterisk', 'Linux', 'Software', 'Architecture', 'System', 'Admin']","[' Digital', ' experience', ' client', 'years']"
50,Bangladesh,5.0,13,Asia,"['Graphic', 'DesignLogo', 'DesignPhotoshopIllustrationBanner', 'Design']",0,['Graphic Design'],"['Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Illustration', 'Banner', 'Design']","[' expert', 'professional', ' designer']"
10,India,5.0,4,Asia,"['LaravelPHPPythonHTMLAPI', 'Integration']",4,['Programming'],"['Laravel', 'Python', 'Integration']","[' solutions', ' projects', ' skills', ' work', ' time', ' project', ' web', 'expertise']"
